nominal_duration,plan_duration
47.60499858856201,105.82072591781616
45.305002212524414,119.21793794631958
90.83799743652344,121.02891492843628
96.9340009689331,125.42199301719666
93.95599746704102,120.22148609161377
94.919997215271,147.22319054603577
97.2770004272461,112.62389302253723
100.47100067138672,104.82952523231506
91.11199951171875,103.42514085769653
94.62199878692627,114.42387390136719
103.17499923706055,106.63514304161072
100.15599727630615,112.21960234642029
100.64700031280518,101.43602204322815
104.98800277709961,104.6257815361023
93.42399978637695,93.02688932418823
98.2700023651123,104.03436994552612
101.55699920654297,117.4289071559906
100.64799690246582,102.03211164474487
98.2600040435791,103.83448219299316
98.67700386047363,96.03374862670898
94.60199928283691,96.03328466415405
92.18699836730957,98.24098134040833
93.57299995422363,96.63057947158813
91.8340015411377,97.63718891143799
92.90799903869629,97.24266934394836
92.26500129699707,98.83921694755554
93.78699684143066,99.22553944587708
93.75999641418457,102.23285913467407
97.12800025939941,95.83553624153137
92.87300300598145,98.04410457611084
93.29900074005127,97.03365302085876
92.95899868011475,105.0329601764679
97.61299800872803,97.2420392036438
93.28300094604492,97.23696255683899
93.95199871063232,102.04074907302856
92.6719970703125,100.63738107681274
105.74699783325195,113.64204144477844
96.2090015411377,99.25523090362549
94.61100196838379,101.83702564239502
95.69300270080566,97.04645323753357
94.01500129699707,100.44710421562195
94.43999671936035,101.6448917388916
96.05500221252441,110.0411102771759
99.06900024414062,99.64788484573364
94.7039966583252,110.65240287780762
100.79400062561035,97.45363068580627
95.79400062561035,100.04668045043945
95.76300239562988,99.05169582366943
95.99199867248535,99.85411787033081
92.8809986114502,103.8465416431427
