nominal_duration,plan_duration
47.60499858856201,103.01214623451233
45.305002212524414,119.61735701560974
84.29600143432617,124.21669936180115
90.74800205230713,90.42213726043701
86.18400001525879,90.63593125343323
94.56299781799316,124.21835827827454
91.56700325012207,100.42042660713196
87.5059986114502,103.21704530715942
94.61700248718262,106.62392926216125
96.31499862670898,122.21651458740234
93.29799747467041,117.41647267341614
98.3660020828247,133.61796522140503
107.2549991607666,119.81845355033875
103.91600322723389,109.81755471229553
105.63899898529053,107.6204137802124
103.37900352478027,119.41537141799927
107.26799583435059,108.62378716468811
106.77799797058105,110.02057814598083
105.2650032043457,120.02012324333191
105.27900218963623,116.62248229980469
109.3030014038086,108.21943783760071
101.13600158691406,103.41376280784607
94.4370002746582,101.61444687843323
104.26800155639648,105.61938500404358
102.96200180053711,116.81984519958496
106.1100025177002,110.41937136650085
89.51800155639648,97.42017126083374
98.47599697113037,123.02047944068909
105.70700263977051,109.42847752571106
105.02299880981445,103.62915658950806
102.3010025024414,102.0308518409729
97.86999607086182,101.62348055839539
110.33800315856934,106.63984155654907
84.91300010681152,98.02557849884033
97.2390022277832,118.6260199546814
101.59500122070312,102.0254385471344
109.10899925231934,109.22747206687927
100.68700408935547,152.82982397079468
104.81200218200684,98.42555522918701
102.76899909973145,104.22967290878296
106.88200378417969,122.63163900375366
100.16400146484375,103.23467898368835
103.9799976348877,101.63125038146973
97.63700103759766,110.02723050117493
102.65099716186523,107.03022813796997
102.48799705505371,112.4368634223938
97.40400314331055,100.6359338760376
105.50599670410156,101.25153923034668
100.18300247192383,100.43214297294617
98.00199890136719,124.43399214744568
